,gw,manager,entry,points,picks
94,2,Mr.2,1,67.5,"(('Ederson M.', '6'), ('Alexander-Arnold', '2'), ('Estupiñan', '11'), ('Henry', '5'), ('Luis Díaz', '7'), ('Mbeumo', '16'), ('Gross', '1'), ('Son', '4.5'), ('Haaland', '4'), ('Wissa', '11'), ('João Pedro', '0'))"
95,2,qmoney,2,67.5,"(('Turner', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Saliba', '8'), ('Mitoma', '12'), ('Diaby', '3'), ('Saka', '3'), ('Mbeumo', '16'), ('Salah', '7.5'), ('Haaland', '4'), ('João Pedro', '0'))"
96,2,quwenafc,1,67.5,"(('Martinez', '8'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Alexander-Arnold', '2'), ('Salah', '10'), ('Saka', '4.5'), ('Luis Díaz', '7'), ('Mbeumo', '16'), ('Diaby', '3'), ('Watkins', '5'), ('João Pedro', '0'))"
97,2,hiyajosephina,14,67.0,"(('Turner', '2'), ('Henry', '5'), ('Saliba', '8'), ('Estupiñan', '11'), ('Salah', '10'), ('Sancho', '1'), ('Mitoma', '12'), ('Saka', '3'), ('Haaland', '3'), ('J.Alvarez', '7'), ('Nketiah', '5'))"
98,2,Emilio24,2,66.5,"(('A.Becker', '2'), ('Estupiñan', '11'), ('Gabriel', '1'), ('Chilwell', '1'), ('Luis Díaz', '7'), ('Salah', '10'), ('Mitoma', '12'), ('Maddison', '3'), ('Ødegaard', '11'), ('Watkins', '7.5'), ('N.Jackson', '1'))"
99,2,hiyajosephina,1,65.5,"(('Turner', '2'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Henry', '5'), ('Saka', '3'), ('Mbeumo', '16'), ('Salah', '7.5'), ('Garnacho', '2'), ('Martinelli', '3'), ('Haaland', '4'), ('Wissa', '11'))"
100,2,Sbora 66,1,65.0,"(('Steele', '3'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Saliba', '8'), ('March', '15'), ('Martinelli', '6'), ('Salah', '5'), ('Elanga', '1'), ('Ødegaard', '11'), ('Haaland', '3'), ('Maupay', '1'))"
101,2,DokotelaVuyo,9,64.5,"(('Turner', '2'), ('Disasi', '0'), ('E.Royal', '1'), ('Estupiñan', '11'), ('White', '7'), ('Luis Díaz', '10.5'), ('Salah', '10'), ('Diogo J.', '12'), ('Watkins', '5'), ('Nketiah', '5'), ('Maupay', '1'))"
102,2,Radynster,3,64.5,"(('Ramsdale', '6'), ('Estupiñan', '11'), ('Konaté', '2'), ('Saliba', '8'), ('Henry', '5'), ('Saka', '4.5'), ('Mitoma', '12'), ('Salah', '5'), ('Luis Díaz', '7'), ('Haaland', '4'), ('João Pedro', '0'))"
103,2,Zidanes team,1,64.5,"(('A.Becker', '2'), ('Digne', '10'), ('Gabriel', '1'), ('Estupiñan', '11'), ('March', '15'), ('Luis Díaz', '10.5'), ('Rashford', '2'), ('Saka', '3'), ('Elanga', '1'), ('Watkins', '5'), ('Haaland', '4'))"
104,2,Austen Jephtha,2,64.0,"(('Turner', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Saliba', '8'), ('Diaby', '3'), ('Saka', '3'), ('Mbeumo', '16'), ('Salah', '10'), ('Haaland', '3'), ('J.Alvarez', '7'), ('João Pedro', '0'))"
105,2,blackcats,1,64.0,"(('Turner', '2'), ('Saliba', '8'), ('Estupiñan', '11'), ('Disasi', '0'), ('Salah', '10'), ('Rodrigo', '3'), ('Mbeumo', '16'), ('Saka', '3'), ('Maddison', '3'), ('Haaland', '3'), ('Nketiah', '5'))"
106,2,jacquesmieny,1,64.0,"(('Turner', '2'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Van Hecke', '0'), ('Saliba', '8'), ('Salah', '10'), ('Saka', '3'), ('Martinelli', '3'), ('Mbeumo', '16'), ('Haaland', '3'), ('J.Alvarez', '7'))"
107,2,CR7FC,2,63.5,"(('Ramsdale', '6'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Henry', '5'), ('Saka', '3'), ('Diaby', '3'), ('Mbeumo', '16'), ('Salah', '10'), ('Darwin', '1.5'), ('Gakpo', '2'), ('Watkins', '5'))"
108,2,player1,1,63.5,"(('Martinez', '8'), ('James', '0'), ('White', '7'), ('Robertson', '2'), ('Chilwell', '1'), ('Salah', '10'), ('Saka', '4.5'), ('Luis Díaz', '7'), ('Martinelli', '3'), ('Mbeumo', '16'), ('Watkins', '5'))"
109,2,the_rebels,1,63.5,"(('Martinez', '8'), ('Cash', '6'), ('Robertson', '2'), ('Virgil', '2'), ('Diaby', '3'), ('Eze', '2'), ('Salah', '10'), ('Mbeumo', '16'), ('Haaland', '2'), ('Cunha', '2'), ('J.Alvarez', '10.5'))"
110,2,Nico Celento,7,63.0,"(('Ederson M.', '6'), ('Dunk', '2'), ('Walker', '6'), ('Chilwell', '1'), ('Mbeumo', '32'), ('B.Fernandes', '1'), ('Diaby', '3'), ('Neto', '2'), ('Isak', '2'), ('Nketiah', '5'), ('Haaland', '3'))"
111,2,Couch Fans,1,62.5,"(('Onana', '2'), ('Estupiñan', '11'), ('Saliba', '8'), ('Virgil', '2'), ('Saka', '3'), ('Luis Díaz', '10.5'), ('Mbeumo', '16'), ('Diaby', '3'), ('Haaland', '4'), ('N.Jackson', '1'), ('Isak', '2'))"
112,2,Joss'zonke,1,62.5,"(('Onana', '2'), ('Aké', '0'), ('Saliba', '8'), ('Konaté', '2'), ('Mitoma', '12'), ('Rodrigo', '3'), ('Mbeumo', '16'), ('Salah', '7.5'), ('Luis Díaz', '7'), ('N.Jackson', '1'), ('Haaland', '4'))"
113,2,PèdroTop51,1,62.5,"(('Martinez', '8'), ('James', '0'), ('Saliba', '8'), ('Shaw', '1'), ('Salah', '10'), ('B.Fernandes', '1'), ('Mitoma', '12'), ('Bernardo', '0'), ('Ødegaard', '16.5'), ('Nketiah', '5'), ('Darwin', '1'))"
114,2,brentlewin,2,62.0,"(('Martinez', '8'), ('Kerkez', '1'), ('Estupiñan', '11'), ('Alexander-Arnold', '2'), ('Szoboszlai', '5'), ('Gibbs-White', '2'), ('Mbeumo', '16'), ('Rashford', '4'), ('Haaland', '3'), ('Watkins', '5'), ('Nketiah', '5'))"
115,2,DokotelaVuyo,7,62.0,"(('Turner', '2'), ('Akanji', '7'), ('Chilwell', '1'), ('Alexander-Arnold', '2'), ('Salah', '10'), ('Mitoma', '18'), ('Mbeumo', '16'), ('Gibbs-White', '2'), ('Cunha', '2'), ('Haaland', '2'), ('João Pedro', '0'))"
116,2,onanawhatsmyname,1,62.0,"(('Turner', '2'), ('Chilwell', '1'), ('Henry', '5'), ('Saliba', '8'), ('Mbeumo', '16'), ('Martinelli', '3'), ('Salah', '10'), ('Maddison', '3'), ('Wissa', '11'), ('Haaland', '3'), ('João Pedro', '0'))"
117,2,takeadunk,1,62.0,"(('Onana', '2'), ('Saliba', '8'), ('Chilwell', '1'), ('Henry', '5'), ('Diaby', '3'), ('Mbeumo', '16'), ('Salah', '10'), ('Saka', '3'), ('Haaland', '3'), ('João Pedro', '0'), ('Wissa', '11'))"
118,2,imokstopasking,1,61.5,"(('Martinez', '8'), ('Chilwell', '1'), ('Alexander-Arnold', '2'), ('Dunk', '2'), ('Diogo J.', '12'), ('Salah', '10'), ('March', '15'), ('Saka', '3'), ('N.Jackson', '1'), ('Watkins', '7.5'), ('João Pedro', '0'))"
119,2,killerwang,1,61.5,"(('A.Becker', '2'), ('Estupiñan', '11'), ('Alexander-Arnold', '2'), ('Aina', '0'), ('Saka', '3'), ('Salah', '10'), ('March', '15'), ('Gibbs-White', '2'), ('Awoniyi', '10.5'), ('Watkins', '5'), ('N.Jackson', '1'))"
120,2,mavrosp,1,61.5,"(('Leno', '2'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Henry', '5'), ('Saka', '3'), ('Salah', '7.5'), ('Gibbs-White', '2'), ('Rodrigo', '3'), ('Mbeumo', '16'), ('J.Alvarez', '7'), ('Haaland', '4'))"
121,2,mavrosp,2,61.5,"(('Turner', '2'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Henry', '5'), ('Saka', '3'), ('Salah', '7.5'), ('Foden', '9'), ('Rodrigo', '3'), ('Mbeumo', '16'), ('João Pedro', '0'), ('Haaland', '4'))"
122,2,neilsingh,1,61.5,"(('A.Becker', '2'), ('Estupiñan', '11'), ('Cash', '6'), ('Alexander-Arnold', '2'), ('Saka', '4.5'), ('Luis Díaz', '7'), ('Diaby', '3'), ('March', '15'), ('Haaland', '4'), ('Awoniyi', '7'), ('João Pedro', '0'))"
123,2,shabbz,1,61.5,"(('Sanchez', '2'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Udogie', '5'), ('Maddison', '4.5'), ('Salah', '5'), ('Ødegaard', '22'), ('Martinelli', '3'), ('Watkins', '5'), ('Gakpo', '2'), ('N.Jackson', '1'))"
124,2,hiyajosephina,16,61.0,"(('Turner', '2'), ('Henry', '5'), ('Saliba', '8'), ('Alexander-Arnold', '2'), ('Trossard', '0'), ('Diaby', '3'), ('Salah', '10'), ('Mbeumo', '16'), ('Haaland', '3'), ('J.Alvarez', '7'), ('Nketiah', '5'))"
125,2,alexburgerson,2,60.5,"(('Ramsdale', '6'), ('Alexander-Arnold', '2'), ('Cash', '6'), ('Robertson', '2'), ('Salah', '7.5'), ('Diaby', '3'), ('Mitoma', '12'), ('Mbeumo', '16'), ('Haaland', '4'), ('João Pedro', '0'), ('Osula', '2'))"
126,2,chiefmatt,4,60.5,"(('Leno', '2'), ('Estupiñan', '11'), ('Boly', '1'), ('Aurier', '10'), ('Maddison', '3'), ('Luis Díaz', '7'), ('Diaby', '3'), ('Salah', '5'), ('Nketiah', '10'), ('Darwin', '1'), ('Watkins', '7.5'))"
127,2,ethan,2,60.5,"(('A.Becker', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Saliba', '8'), ('Saka', '4.5'), ('Salah', '10'), ('Rashford', '2'), ('Diaby', '3'), ('Luis Díaz', '7'), ('J.Alvarez', '7'), ('Watkins', '5'))"
128,2,Hiren,1,60.5,"(('Turner', '2'), ('Chilwell', '1'), ('Alexander-Arnold', '2'), ('Estupiñan', '11'), ('Saka', '3'), ('Mbeumo', '16'), ('Diaby', '3'), ('Luis Díaz', '10.5'), ('Haaland', '2'), ('João Pedro', '0'), ('Watkins', '10'))"
129,2,hiyajosephina,5,60.5,"(('Steele', '3'), ('Estupiñan', '11'), ('Saliba', '8'), ('Aurier', '10'), ('Diaby', '3'), ('Saka', '4.5'), ('Martinelli', '3'), ('Kamara', '3'), ('Salah', '10'), ('Watkins', '5'), ('João Pedro', '0'))"
130,2,liammfourie,1,60.5,"(('Turner', '2'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Saliba', '8'), ('Saka', '4.5'), ('Mbeumo', '16'), ('B.Fernandes', '1'), ('Mitoma', '12'), ('Haaland', '4'), ('João Pedro', '0'), ('N.Jackson', '1'))"
131,2,vha_vee,2,60.5,"(('Turner', '2'), ('Walker', '6'), ('Chilwell', '1'), ('Cash', '6'), ('Diaby', '3'), ('Luis Díaz', '7'), ('Mbeumo', '16'), ('Salah', '7.5'), ('Rodrigo', '3'), ('Watkins', '5'), ('Haaland', '4'))"
132,2,your.garcon,1,60.5,"(('Onana', '2'), ('Robertson', '2'), ('Dunk', '2'), ('Estupiñan', '11'), ('Salah', '10'), ('Diogo J.', '12'), ('Saka', '3'), ('Enzo', '0'), ('Mitoma', '12'), ('N.Jackson', '1.5'), ('Watkins', '5'))"
133,2,Ziggy🚀,1,60.5,"(('Ederson M.', '6'), ('Chilwell', '1'), ('R.Varane', '1'), ('Estupiñan', '11'), ('Elanga', '1'), ('Rodrigo', '3'), ('Luis Díaz', '7'), ('March', '15'), ('Haaland', '4'), ('Darwin', '1'), ('Awoniyi', '10.5'))"
134,2,JamieWagner,1,60.0,"(('Turner', '2'), ('Digne', '10'), ('Alexander-Arnold', '2'), ('Van Hecke', '0'), ('Salah', '10'), ('Diaby', '3'), ('Luis Díaz', '7'), ('Mbeumo', '16'), ('Awoniyi', '7'), ('João Pedro', '0'), ('Haaland', '3'))"
135,2,mavrosp,3,60.0,"(('Turner', '2'), ('Virgil', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Gibbs-White', '2'), ('Maddison', '3'), ('Mbeumo', '16'), ('Salah', '10'), ('Rodrigo', '3'), ('J.Alvarez', '7'), ('Haaland', '3'))"
136,2,DokotelaVuyo,3,59.5,"(('Turner', '2'), ('Disasi', '0'), ('Alexander-Arnold', '2'), ('Gabriel', '1'), ('Mitoma', '12'), ('March', '15'), ('Salah', '10'), ('Luis Díaz', '10.5'), ('Haaland', '2'), ('Nketiah', '5'), ('João Pedro', '0'))"
137,2,ialreadywonbruv,1,59.5,"(('Turner', '2'), ('Chilwell', '1'), ('Alexander-Arnold', '2'), ('Estupiñan', '11'), ('Mbeumo', '16'), ('Saka', '3'), ('Diaby', '3'), ('Luis Díaz', '10.5'), ('Haaland', '4'), ('João Pedro', '0'), ('Awoniyi', '7'))"
138,2,kaylink1,1,59.5,"(('Leno', '2'), ('E.Royal', '1'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Diaby', '3'), ('March', '15'), ('Saka', '4.5'), ('Maddison', '3'), ('Salah', '10'), ('Isak', '2'), ('Awoniyi', '7'))"
139,2,selloramantsana@gmail.com,1,59.5,"(('Ramsdale', '6'), ('Alexander-Arnold', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('James', '0'), ('Salah', '10'), ('Saka', '3'), ('Mitoma', '12'), ('Ødegaard', '11'), ('N.Jackson', '1.5'), ('Gakpo', '2'))"
140,2,bt_on_a_beat,1,59.0,"(('Turner', '2'), ('Estupiñan', '11'), ('Konaté', '2'), ('Digne', '10'), ('Gabriel', '1'), ('Salah', '10'), ('Luis Díaz', '7'), ('Saka', '3'), ('Haaland', '3'), ('Watkins', '5'), ('Nketiah', '5'))"
141,2,Milo,1,59.0,"(('Turner', '2'), ('Alexander-Arnold', '3'), ('Chilwell', '1'), ('Virgil', '2'), ('Salah', '10'), ('Gibbs-White', '2'), ('Ødegaard', '11'), ('Rashford', '2'), ('Mbeumo', '16'), ('Watkins', '5'), ('Nketiah', '5'))"
142,2,NevilleWearsPrada,3,59.0,"(('Turner', '2'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Saliba', '8'), ('Salah', '10'), ('Diaby', '3'), ('Saka', '3'), ('Eze', '2'), ('Mbeumo', '16'), ('Haaland', '3'), ('João Pedro', '0'))"
143,2,edgar,1,58.5,"(('A.Becker', '2'), ('Diop', '1'), ('Estupiñan', '11'), ('Akanji', '7'), ('Martinelli', '3'), ('Rodrigo', '3'), ('Saka', '4.5'), ('Luis Díaz', '7'), ('Wissa', '11'), ('Nketiah', '5'), ('Haaland', '4'))"
144,2,hiyajosephina,2,58.5,"(('Ederson M.', '6'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Alexander-Arnold', '2'), ('Saka', '4.5'), ('Luis Díaz', '7'), ('Salah', '10'), ('Gibbs-White', '2'), ('Martinelli', '3'), ('N.Jackson', '1'), ('Wissa', '11'))"
145,2,hiyajosephina,3,58.5,"(('Turner', '2'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Alexander-Arnold', '2'), ('Saka', '4.5'), ('Luis Díaz', '7'), ('March', '15'), ('Gibbs-White', '2'), ('Martinelli', '3'), ('Haaland', '4'), ('J.Alvarez', '7'))"
146,2,MRS T,1,58.5,"(('Martinez', '8'), ('Chilwell', '1'), ('Alexander-Arnold', '2'), ('N.Aguerd', '5'), ('Luis Díaz', '7'), ('Salah', '10'), ('Maddison', '3'), ('Bowen', '2'), ('Eze', '2'), ('Watkins', '7.5'), ('Wissa', '11'))"
147,2,Prishern,1,58.5,"(('A.Becker', '2'), ('Aït-Nouri', '0'), ('Chilwell', '1'), ('Saliba', '8'), ('Maddison', '3'), ('Luis Díaz', '7'), ('Salah', '10'), ('Mbeumo', '16'), ('Son', '4.5'), ('Isak', '2'), ('Watkins', '5'))"
148,2,ethan,1,58.0,"(('Turner', '2'), ('Estupiñan', '11'), ('Cash', '6'), ('Chilwell', '1'), ('Henry', '5'), ('Salah', '10'), ('Luis Díaz', '7'), ('Saka', '3'), ('Watkins', '5'), ('Nketiah', '5'), ('Haaland', '3'))"
149,2,hscherzer,1,58.0,"(('Turner', '2'), ('Chilwell', '1'), ('Konaté', '2'), ('Aurier', '10'), ('Diaby', '3'), ('Salah', '10'), ('Luis Díaz', '7'), ('Mitoma', '12'), ('Haaland', '3'), ('Awoniyi', '7'), ('N.Jackson', '1'))"
150,2,lyndellgraaff,2,58.0,"(('Onana', '2'), ('Alexander-Arnold', '2'), ('E.Royal', '1'), ('Dunk', '2'), ('Salah', '10'), ('Mbeumo', '16'), ('Diaby', '3'), ('Rodrigo', '3'), ('Haaland', '3'), ('Wissa', '11'), ('Nketiah', '5'))"
151,2,Nico Celento,5,58.0,"(('Turner', '2'), ('Chilwell', '1'), ('Virgil', '2'), ('Alexander-Arnold', '2'), ('Maddison', '3'), ('Rashford', '3'), ('March', '15'), ('Salah', '10'), ('Wissa', '11'), ('Awoniyi', '7'), ('Isak', '2'))"
152,2,team_boerbok,1,58.0,"(('Leno', '2'), ('Alexander-Arnold', '3'), ('Konsa', '6'), ('Aurier', '10'), ('Salah', '10'), ('Luis Díaz', '7'), ('Diaby', '3'), ('Martinelli', '3'), ('Watkins', '5'), ('Awoniyi', '7'), ('Edouard', '2'))"
153,2,chaos21,2,57.5,"(('Turner', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Henry', '5'), ('Mbeumo', '16'), ('Salah', '5'), ('Saka', '3'), ('Rodrigo', '3'), ('Haaland', '4'), ('João Pedro', '0'), ('Watkins', '7.5'))"
154,2,lfc,1,57.5,"(('Turner', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Alexander-Arnold', '2'), ('Salah', '10'), ('Saka', '4.5'), ('Mbeumo', '16'), ('Diaby', '3'), ('N.Jackson', '1'), ('J.Alvarez', '7'), ('João Pedro', '0'))"
155,2,lyndellgraaff,1,57.5,"(('Turner', '2'), ('Walker', '6'), ('Estupiñan', '11'), ('Disasi', '0'), ('Chilwell', '1'), ('Salah', '7.5'), ('Mbeumo', '16'), ('Saka', '3'), ('Luis Díaz', '7'), ('Haaland', '4'), ('João Pedro', '0'))"
156,2,qmoney,1,57.5,"(('Turner', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Alexander-Arnold', '2'), ('Saka', '4.5'), ('Mitoma', '12'), ('Salah', '10'), ('Rashford', '2'), ('Watkins', '5'), ('Awoniyi', '7'), ('Ferguson', '1'))"
157,2,fpljonnas,1,57.0,"(('Turner', '2'), ('Alexander-Arnold', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Salah', '10'), ('Saka', '3'), ('Maddison', '3'), ('Diogo J.', '18'), ('Eze', '2'), ('Watkins', '5'), ('João Pedro', '0'))"
158,2,lotzunited,1,57.0,"(('Ramsdale', '6'), ('Robertson', '2'), ('Digne', '10'), ('Aké', '0'), ('Luis Díaz', '7'), ('Diaby', '3'), ('Salah', '10'), ('Foden', '9'), ('Haaland', '3'), ('Nketiah', '5'), ('Cunha', '2'))"
159,2,sivalized,1,57.0,"(('Martinez', '8'), ('Henry', '5'), ('Digne', '10'), ('Dunk', '2'), ('Salah', '10'), ('Mitoma', '12'), ('Bernardo', '0'), ('Gibbs-White', '2'), ('Haaland', '3'), ('João Pedro', '0'), ('Watkins', '5'))"
160,2,Supa Diski,1,57.0,"(('Martinez', '8'), ('Estupiñan', '11'), ('Konaté', '2'), ('Aké', '0'), ('Diaby', '3'), ('Rodrigo', '3'), ('Luis Díaz', '7'), ('Salah', '10'), ('Haaland', '3'), ('Watkins', '5'), ('Nketiah', '5'))"
161,2,tebogo100,1,57.0,"(('Martinez', '8'), ('Colwill', '1'), ('Estupiñan', '11'), ('Aké', '0'), ('Rodrigo', '3'), ('Saka', '3'), ('Gibbs-White', '2'), ('Mbeumo', '16'), ('Salah', '10'), ('Haaland', '3'), ('João Pedro', '0'))"
162,2,chaos21,1,56.5,"(('Turner', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Gabriel', '1'), ('Mbeumo', '16'), ('Maddison', '3'), ('Saka', '3'), ('Luis Díaz', '7'), ('Haaland', '4'), ('N.Jackson', '1'), ('Watkins', '7.5'))"
163,2,og,1,56.5,"(('Turner', '2'), ('Chilwell', '1'), ('Estupiñan', '11'), ('Saliba', '8'), ('Saka', '4.5'), ('Mbeumo', '16'), ('Martinelli', '3'), ('Rashford', '2'), ('Haaland', '4'), ('João Pedro', '0'), ('Watkins', '5'))"
164,2,TEAM 49 & 69,1,56.5,"(('Ramsdale', '6'), ('Robertson', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Van Hecke', '0'), ('Diaby', '3'), ('Salah', '7.5'), ('Ødegaard', '11'), ('Wissa', '11'), ('João Pedro', '0'), ('Haaland', '4'))"
165,2,Austen Jephtha,4,56.0,"(('Turner', '2'), ('Virgil', '2'), ('Henry', '5'), ('Chilwell', '1'), ('Salah', '10'), ('Saka', '3'), ('Mbeumo', '16'), ('Diaby', '3'), ('Haaland', '3'), ('João Pedro', '0'), ('Wissa', '11'))"
166,2,kaylynnaidoo,1,56.0,"(('Turner', '2'), ('Alexander-Arnold', '3'), ('Chilwell', '1'), ('Cash', '6'), ('Salah', '10'), ('Diogo J.', '12'), ('Diaby', '3'), ('Saka', '3'), ('Wissa', '11'), ('Watkins', '5'), ('João Pedro', '0'))"
167,2,Kluwit,1,56.0,"(('Turner', '2'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Robertson', '2'), ('Salah', '10'), ('Diaby', '3'), ('Martinelli', '3'), ('Mbeumo', '16'), ('Nketiah', '5'), ('Haaland', '3'), ('João Pedro', '0'))"
168,2,Optionals,2,56.0,"(('Ramsdale', '6'), ('Virgil', '2'), ('White', '7'), ('Robertson', '2'), ('Saliba', '8'), ('Salah', '10'), ('Mitoma', '12'), ('Rodrigo', '3'), ('Tonali', '1'), ('Haaland', '3'), ('Isak', '2'))"
169,2,Radynster,2,56.0,"(('Steele', '3'), ('Estupiñan', '11'), ('Saliba', '8'), ('Henry', '5'), ('Saka', '3'), ('Luis Díaz', '7'), ('Enzo', '0'), ('Salah', '10'), ('Haaland', '3'), ('Darwin', '1'), ('Nketiah', '5'))"
170,2,bt_on_a_beat,2,55.5,"(('Turner', '2'), ('Estupiñan', '11'), ('Robertson', '2'), ('Cash', '6'), ('Salah', '10'), ('Saka', '3'), ('Rashford', '2'), ('Luis Díaz', '7'), ('Watkins', '7.5'), ('Nketiah', '5'), ('João Pedro', '0'))"
171,2,chiefmatt,3,55.5,"(('Martinez', '8'), ('Virgil', '2'), ('Konaté', '2'), ('Saliba', '8'), ('White', '7'), ('Cash', '6'), ('Salah', '7.5'), ('Saka', '3'), ('Haaland', '2'), ('Watkins', '10'), ('João Pedro', '0'))"
172,2,dutoitboss,1,55.5,"(('Turner', '2'), ('Chilwell', '1'), ('Robertson', '2'), ('Estupiñan', '11'), ('Saka', '3'), ('Luis Díaz', '10.5'), ('Diogo J.', '12'), ('Diaby', '3'), ('Gibbs-White', '2'), ('Haaland', '4'), ('Watkins', '5'))"
173,2,jack12aylward,1,55.5,"(('Onana', '2'), ('Wan-Bissaka', '1'), ('Estupiñan', '11'), ('Walker', '6'), ('Diaby', '3'), ('Mitoma', '12'), ('Maddison', '3'), ('Salah', '7.5'), ('Haaland', '4'), ('Nketiah', '5'), ('N.Jackson', '1'))"
174,2,llewwp,1,55.5,"(('Turner', '2'), ('Chilwell', '1'), ('Alexander-Arnold', '2'), ('Digne', '10'), ('Saka', '4.5'), ('Diaby', '3'), ('Rashford', '2'), ('Salah', '10'), ('Mbeumo', '16'), ('João Pedro', '0'), ('Watkins', '5'))"
175,2,will,1,55.5,"(('A.Becker', '2'), ('Diop', '1'), ('Henry', '5'), ('Alexander-Arnold', '2'), ('Mitoma', '12'), ('Salah', '10'), ('Saka', '4.5'), ('Diaby', '3'), ('Watkins', '5'), ('Wissa', '11'), ('João Pedro', '0'))"
176,2,Yomelelani12,1,55.5,"(('Leno', '2'), ('Aurier', '10'), ('Gabriel', '1'), ('Digne', '10'), ('Diaby', '3'), ('Luis Díaz', '7'), ('Saka', '3'), ('Bernardo', '0'), ('Haaland', '4'), ('Awoniyi', '10.5'), ('Watkins', '5'))"
177,2,zbongo,2,55.5,"(('Martinez', '8'), ('Disasi', '0'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Salah', '10'), ('Maddison', '3'), ('Diaby', '3'), ('Luis Díaz', '7'), ('Saka', '3'), ('Gakpo', '2'), ('Watkins', '7.5'))"
178,2,balloonfc,1,55.0,"(('Turner', '2'), ('Estupiñan', '11'), ('Henry', '5'), ('Chilwell', '1'), ('Saka', '3'), ('Salah', '10'), ('Diaby', '3'), ('Mbeumo', '16'), ('Haaland', '3'), ('João Pedro', '0'), ('N.Jackson', '1'))"
179,2,belle_fundo,1,55.0,"(('Onana', '2'), ('Akanji', '7'), ('Konaté', '2'), ('Zouma', '2'), ('Gross', '1'), ('Enzo', '0'), ('Diogo J.', '12'), ('Mbeumo', '24'), ('Isak', '2'), ('N.Jackson', '2'), ('Darwin', '1'))"
180,2,fpl_chad,2,55.0,"(('Turner', '2'), ('Aina', '0'), ('Cash', '6'), ('Chilwell', '1'), ('Salah', '10'), ('Mbeumo', '16'), ('Diaby', '3'), ('Gibbs-White', '2'), ('Luis Díaz', '7'), ('Haaland', '3'), ('Watkins', '5'))"
181,2,Super 7,1,55.0,"(('Ramsdale', '6'), ('Estupiñan', '11'), ('Chilwell', '1'), ('Disasi', '0'), ('Salah', '10'), ('Saka', '3'), ('Mbeumo', '16'), ('Brooks', '1'), ('Rodrigo', '3'), ('Haaland', '3'), ('N.Jackson', '1'))"
182,2,takeadunk,2,55.0,"(('A.Becker', '2'), ('Chilwell', '1'), ('Alexander-Arnold', '3'), ('Saliba', '8'), ('Henry', '5'), ('Diaby', '3'), ('Saka', '3'), ('Mbeumo', '16'), ('Luis Díaz', '7'), ('Martinelli', '3'), ('Haaland', '4'))"
183,2,wolf0710,1,55.0,"(('Sanchez', '2'), ('Estupiñan', '11'), ('Robertson', '2'), ('Dunk', '2'), ('Salah', '10'), ('Saka', '3'), ('Garnacho', '2'), ('Diaby', '3'), ('Mitoma', '12'), ('Haaland', '3'), ('Nketiah', '5'))"
184,2,Ambeweml,2,54.5,"(('Onana', '2'), ('R.Varane', '1'), ('Disasi', '0'), ('E.Royal', '1'), ('Aurier', '10'), ('Luis Díaz', '14'), ('Mbeumo', '16'), ('Salah', '5'), ('Sterling', '2'), ('Haaland', '2'), ('Fábio Silva', '1.5'))"
185,2,hiyajosephina,17,54.5,"(('Leno', '2'), ('Alexander-Arnold', '2'), ('Estupiñan', '11'), ('Saliba', '8'), ('B.Fernandes', '1'), ('Mitoma', '12'), ('Saka', '4.5'), ('Luis Díaz', '7'), ('Diaby', '3'), ('Haaland', '4'), ('João Pedro', '0'))"
186,2,hiyajosephina,18,54.5,"(('Leno', '2'), ('Alexander-Arnold', '2'), ('Estupiñan', '11'), ('Saliba', '8'), ('B.Fernandes', '1'), ('Mitoma', '12'), ('Saka', '4.5'), ('Luis Díaz', '7'), ('Diaby', '3'), ('Haaland', '4'), ('João Pedro', '0'))"
187,2,legend1111,1,54.5,"(('Turner', '2'), ('Walker', '6'), ('Colwill', '1'), ('Henry', '5'), ('Diaby', '3'), ('Mbeumo', '16'), ('Salah', '10'), ('Luis Díaz', '7'), ('Haaland', '2'), ('N.Jackson', '1.5'), ('Darwin', '1'))"
